"Date";"Open";"High";"Low";"Close";"Currency"
"2017-04-26";1.0926;1.0952;1.0857;1.0905;"USD"
"2017-04-25";1.0869;1.0952;1.0852;1.0928;"USD"
"2017-04-24";1.0727;1.0878;1.0727;1.0868;"USD"
"2017-04-21";1.0718;1.0738;1.0682;1.0727;"USD"
"2017-04-20";1.0713;1.0778;1.071;1.0717;"USD"
"2017-04-19";1.0732;1.0736;1.07;1.0712;"USD"
"2017-04-18";1.0644;1.0737;1.0637;1.073;"USD"
"2017-04-17";1.0614;1.0671;1.0609;1.0643;"USD"
"2017-04-14";1.0614;1.0632;1.0606;1.0614;"USD"
"2017-04-13";1.0664;1.0678;1.061;1.0615;"USD"
"2017-04-12";1.0604;1.0676;1.0589;1.0668;"USD"
"2017-04-11";1.0596;1.0632;1.0578;1.0606;"USD"
"2017-04-10";1.059;1.0608;1.0571;1.0595;"USD"
"2017-04-07";1.0646;1.0664;1.058;1.0591;"USD"
"2017-04-06";1.0662;1.0686;1.063;1.0644;"USD"
"2017-04-05";1.0674;1.069;1.0635;1.0664;"USD"
"2017-04-04";1.067;1.0678;1.0635;1.0675;"USD"
"2017-04-03";1.0655;1.0683;1.0643;1.0671;"USD"
"2017-03-31";1.0675;1.0702;1.0653;1.0655;"USD"
"2017-03-30";1.0765;1.0772;1.0673;1.0675;"USD"
"2017-03-29";1.0813;1.0828;1.074;1.0767;"USD"
"2017-03-28";1.0865;1.0874;1.0799;1.0814;"USD"
"2017-03-27";1.0799;1.0905;1.0799;1.0863;"USD"
"2017-03-24";1.0784;1.0819;1.076;1.0799;"USD"
"2017-03-23";1.0796;1.0805;1.0769;1.0783;"USD"
"2017-03-22";1.0811;1.0825;1.0776;1.0797;"USD"
"2017-03-21";1.0739;1.0819;1.0719;1.0812;"USD"
"2017-03-20";1.0737;1.0778;1.0725;1.074;"USD"
"2017-03-17";1.0767;1.0783;1.0729;1.0737;"USD"
"2017-03-16";1.0734;1.0772;1.0705;1.0768;"USD"
"2017-03-15";1.0606;1.0741;1.0603;1.0735;"USD"
"2017-03-14";1.0655;1.0662;1.06;1.0604;"USD"
"2017-03-13";1.0674;1.0715;1.0653;1.0653;"USD"
"2017-03-10";1.0577;1.07;1.0573;1.0674;"USD"
"2017-03-09";1.0542;1.0616;1.0525;1.0576;"USD"
"2017-03-08";1.0567;1.0575;1.0535;1.0541;"USD"
"2017-03-07";1.058;1.0602;1.0558;1.0568;"USD"
"2017-03-06";1.0622;1.064;1.0575;1.0582;"USD"
"2017-03-03";1.0506;1.0626;1.0502;1.0622;"USD"
"2017-03-02";1.0546;1.0553;1.0495;1.0508;"USD"
"2017-03-01";1.0577;1.0591;1.0514;1.0549;"USD"
"2017-02-28";1.0586;1.0631;1.0571;1.0576;"USD"
"2017-02-27";1.0561;1.0631;1.0552;1.0587;"USD"
"2017-02-24";1.0581;1.0618;1.0556;1.0561;"USD"
"2017-02-23";1.0558;1.0596;1.0537;1.0582;"USD"
"2017-02-22";1.0537;1.0575;1.0494;1.056;"USD"
"2017-02-21";1.0615;1.0617;1.0526;1.0536;"USD"
"2017-02-20";1.0615;1.0632;1.0603;1.0614;"USD"
"2017-02-17";1.0675;1.0677;1.0606;1.0615;"USD"
"2017-02-16";1.06;1.068;1.0592;1.0673;"USD"
"2017-02-15";1.0576;1.061;1.0521;1.0602;"USD"
"2017-02-14";1.0598;1.0635;1.056;1.0578;"USD"
"2017-02-13";1.0641;1.0659;1.0593;1.0596;"USD"
"2017-02-10";1.0628;1.067;1.0609;1.0641;"USD"
"2017-02-09";1.0699;1.0711;1.0651;1.0656;"USD"
"2017-02-08";1.0681;1.0714;1.064;1.0698;"USD"
"2017-02-07";1.075;1.0752;1.0655;1.0683;"USD"
"2017-02-06";1.0785;1.079;1.0707;1.0752;"USD"
"2017-02-03";1.0758;1.0798;1.0716;1.0785;"USD"
"2017-02-02";1.076;1.0829;1.0756;1.0759;"USD"
"2017-02-01";1.0799;1.0809;1.0733;1.0769;"USD"
"2017-01-31";1.0696;1.0812;1.0684;1.0797;"USD"
"2017-01-30";1.0698;1.0741;1.062;1.0694;"USD"
"2017-01-27";1.0682;1.0725;1.0658;1.0698;"USD"
"2017-01-26";1.075;1.0767;1.0657;1.0683;"USD"
"2017-01-25";1.0734;1.0771;1.0712;1.0747;"USD"
"2017-01-24";1.0765;1.0776;1.072;1.0733;"USD"
"2017-01-23";1.0702;1.0771;1.0702;1.0767;"USD"
"2017-01-20";1.0663;1.0711;1.0626;1.0702;"USD"
"2017-01-19";1.0631;1.0677;1.059;1.0664;"USD"
"2017-01-18";1.0713;1.0716;1.0629;1.063;"USD"
"2017-01-17";1.0596;1.0719;1.0596;1.0714;"USD"
"2017-01-16";1.0644;1.0644;1.0579;1.0601;"USD"
"2017-01-13";1.0615;1.0671;1.0596;1.0644;"USD"
"2017-01-12";1.0583;1.0686;1.0572;1.0612;"USD"
"2017-01-11";1.0556;1.0623;1.0454;1.0581;"USD"
"2017-01-10";1.0575;1.0628;1.0552;1.0554;"USD"
"2017-01-09";1.0533;1.0582;1.0511;1.0573;"USD"
"2017-01-06";1.0608;1.0616;1.0526;1.0533;"USD"
"2017-01-05";1.0491;1.0615;1.048;1.0607;"USD"
"2017-01-04";1.0407;1.05;1.039;1.049;"USD"
"2017-01-03";1.0475;1.0492;1.0341;1.0406;"USD"
"2017-01-02";1.0519;1.0539;1.0452;1.0476;"USD"
"2016-12-30";1.049;1.0647;1.0486;1.0519;"USD"
"2016-12-29";1.0414;1.0495;1.0409;1.0492;"USD"
"2016-12-28";1.0458;1.048;1.0373;1.0413;"USD"
"2016-12-27";1.0459;1.0465;1.0433;1.0457;"USD"
"2016-12-26";1.0455;1.048;1.044;1.0454;"USD"
"2016-12-23";1.0443;1.047;1.0428;1.0455;"USD"
"2016-12-22";1.0426;1.0499;1.0424;1.0437;"USD"
"2016-12-21";1.0389;1.0452;1.0384;1.0425;"USD"
"2016-12-20";1.0401;1.0418;1.0353;1.0388;"USD"
"2016-12-19";1.0451;1.048;1.0393;1.0402;"USD"
"2016-12-16";1.0413;1.0474;1.0401;1.0451;"USD"
"2016-12-15";1.0535;1.054;1.0367;1.0414;"USD"
"2016-12-14";1.0618;1.0671;1.0497;1.0536;"USD"
"2016-12-13";1.0636;1.0668;1.0603;1.0628;"USD"
"2016-12-12";1.0562;1.0653;1.0533;1.0635;"USD"
"2016-12-09";1.0613;1.0631;1.0532;1.0562;"USD"
"2016-12-08";1.0754;1.0872;1.0597;1.0616;"USD"
"2016-12-07";1.0722;1.0769;1.0712;1.0755;"USD"
"2016-12-06";1.0765;1.0785;1.0699;1.0717;"USD"
"2016-12-05";1.0668;1.0796;1.0538;1.0764;"USD"
"2016-12-02";1.0662;1.0691;1.0626;1.0668;"USD"
"2016-12-01";1.0592;1.067;1.0584;1.0661;"USD"
"2016-11-30";1.065;1.0668;1.0554;1.059;"USD"
"2016-11-29";1.0609;1.0655;1.0566;1.0651;"USD"
"2016-11-28";1.0591;1.0686;1.0563;1.0613;"USD"
"2016-11-25";1.0554;1.0629;1.0538;1.0591;"USD"
"2016-11-24";1.0554;1.0586;1.0519;1.0554;"USD"
"2016-11-23";1.0626;1.0644;1.0527;1.0553;"USD"
"2016-11-22";1.0632;1.0658;1.0584;1.0627;"USD"
"2016-11-21";1.0591;1.0651;1.0589;1.063;"USD"
"2016-11-18";1.0628;1.0643;1.057;1.0591;"USD"
"2016-11-17";1.0692;1.0745;1.062;1.0627;"USD"
"2016-11-16";1.072;1.076;1.0667;1.0691;"USD"
"2016-11-15";1.0737;1.0817;1.0714;1.0722;"USD"
"2016-11-14";1.0857;1.0857;1.071;1.0736;"USD"
"2016-11-11";1.0894;1.0923;1.0831;1.0857;"USD"
"2016-11-10";1.091;1.0955;1.0865;1.0893;"USD"
"2016-11-09";1.1027;1.13;1.0906;1.0911;"USD"
"2016-11-08";1.104;1.1068;1.1009;1.1024;"USD"
"2016-11-07";1.114;1.114;1.1029;1.1039;"USD"
"2016-11-04";1.1105;1.1146;1.108;1.114;"USD"
"2016-11-03";1.1098;1.1126;1.1059;1.1106;"USD"
"2016-11-02";1.1056;1.1124;1.105;1.1099;"USD"
"2016-11-01";1.0982;1.1071;1.0959;1.1057;"USD"
"2016-10-31";1.0986;1.0986;1.0937;1.098;"USD"
"2016-10-28";1.0901;1.0993;1.0894;1.0986;"USD"
"2016-10-27";1.0909;1.0942;1.0882;1.0897;"USD"
"2016-10-26";1.0888;1.0946;1.0875;1.091;"USD"
"2016-10-25";1.0881;1.0905;1.0851;1.0889;"USD"
"2016-10-24";1.0883;1.09;1.0859;1.088;"USD"
"2016-10-21";1.0929;1.0932;1.0859;1.0883;"USD"
"2016-10-20";1.0974;1.1038;1.0916;1.093;"USD"
"2016-10-19";1.0981;1.1005;1.0955;1.0975;"USD"
"2016-10-18";1.1;1.1027;1.0971;1.098;"USD"
"2016-10-17";1.0972;1.101;1.0963;1.1001;"USD"
"2016-10-14";1.1057;1.1059;1.0971;1.0972;"USD"
"2016-10-13";1.1009;1.1059;1.0985;1.1058;"USD"
"2016-10-12";1.1054;1.1064;1.1004;1.1007;"USD"
"2016-10-11";1.1139;1.1143;1.1049;1.1055;"USD"
"2016-10-10";1.1202;1.1202;1.1132;1.1139;"USD"
"2016-10-07";1.115;1.1208;1.1104;1.1202;"USD"
"2016-10-06";1.1205;1.1212;1.114;1.1152;"USD"
"2016-10-05";1.1203;1.1235;1.1191;1.1204;"USD"
"2016-10-04";1.1211;1.1239;1.1139;1.1204;"USD"
"2016-10-03";1.124;1.1242;1.1205;1.1213;"USD"
"2016-09-30";1.1223;1.1251;1.1154;1.124;"USD"
"2016-09-29";1.1217;1.1251;1.1198;1.1222;"USD"
"2016-09-28";1.1214;1.1238;1.1182;1.1219;"USD"
"2016-09-27";1.1256;1.126;1.1192;1.1215;"USD"
"2016-09-26";1.1227;1.128;1.122;1.1255;"USD"
"2016-09-23";1.1209;1.1241;1.1193;1.1227;"USD"
"2016-09-22";1.1191;1.1259;1.1154;1.1208;"USD"
"2016-09-21";1.115;1.1203;1.1121;1.1184;"USD"
"2016-09-20";1.1177;1.1215;1.115;1.1152;"USD"
"2016-09-19";1.1157;1.1199;1.1153;1.1176;"USD"
"2016-09-16";1.1244;1.1252;1.115;1.1157;"USD"
"2016-09-15";1.1252;1.1283;1.122;1.1243;"USD"
"2016-09-14";1.122;1.1275;1.1213;1.1251;"USD"
"2016-09-13";1.1236;1.126;1.1204;1.122;"USD"
"2016-09-12";1.1234;1.1268;1.1212;1.1237;"USD"
"2016-09-09";1.126;1.1286;1.1199;1.1234;"USD"
"2016-09-08";1.1239;1.1327;1.1236;1.1261;"USD"
"2016-09-07";1.1256;1.1269;1.1228;1.124;"USD"
"2016-09-06";1.1146;1.1263;1.1141;1.1255;"USD"
"2016-09-05";1.1156;1.1184;1.114;1.1147;"USD"
"2016-09-02";1.1197;1.1251;1.1151;1.1156;"USD"
"2016-09-01";1.1159;1.1206;1.1127;1.1198;"USD"
"2016-08-31";1.1142;1.1166;1.1124;1.1159;"USD"
"2016-08-30";1.1189;1.1194;1.1132;1.1143;"USD"
"2016-08-29";1.1197;1.1209;1.1159;1.1191;"USD"
"2016-08-26";1.1286;1.134;1.1181;1.1197;"USD"
"2016-08-25";1.1263;1.1299;1.126;1.1285;"USD"
"2016-08-24";1.1305;1.1313;1.1245;1.1265;"USD"
"2016-08-23";1.1321;1.1357;1.1303;1.1306;"USD"
"2016-08-22";1.1325;1.1332;1.1272;1.132;"USD"
"2016-08-19";1.1353;1.1361;1.1304;1.1325;"USD"
"2016-08-18";1.1291;1.1367;1.1286;1.1354;"USD"
"2016-08-17";1.128;1.1317;1.1242;1.1289;"USD"
"2016-08-16";1.1185;1.1323;1.1178;1.1279;"USD"
"2016-08-15";1.1162;1.1204;1.1155;1.1184;"USD"
"2016-08-12";1.1138;1.1221;1.1131;1.1162;"USD"
"2016-08-11";1.1179;1.1192;1.1136;1.1139;"USD"
"2016-08-10";1.1119;1.1192;1.1112;1.1178;"USD"
"2016-08-09";1.109;1.1122;1.1071;1.1118;"USD"
"2016-08-08";1.1087;1.1106;1.1073;1.1088;"USD"
"2016-08-05";1.113;1.1162;1.1046;1.1087;"USD"
"2016-08-04";1.1135;1.1158;1.1115;1.1131;"USD"
"2016-08-03";1.1226;1.1229;1.114;1.115;"USD"
"2016-08-02";1.1164;1.1235;1.1159;1.1224;"USD"
"2016-08-01";1.1176;1.1182;1.1156;1.1163;"USD"
"2016-07-29";1.1077;1.1198;1.1074;1.1176;"USD"
"2016-07-28";1.1058;1.112;1.1052;1.1078;"USD"
"2016-07-27";1.0987;1.1065;1.0965;1.1059;"USD"
"2016-07-26";1.0995;1.1029;1.0978;1.0986;"USD"
"2016-07-25";1.0979;1.0999;1.0953;1.0996;"USD"
"2016-07-22";1.1026;1.1041;1.0955;1.0979;"USD"
"2016-07-21";1.1017;1.106;1.098;1.1027;"USD"
"2016-07-20";1.1022;1.1032;1.0981;1.1016;"USD"
"2016-07-19";1.1075;1.1085;1.1;1.1021;"USD"
"2016-07-18";1.1037;1.1084;1.1037;1.1076;"USD"
"2016-07-15";1.1119;1.1151;1.1025;1.1037;"USD"
"2016-07-14";1.1092;1.1167;1.1087;1.112;"USD"
"2016-07-13";1.1061;1.112;1.1042;1.1091;"USD"
"2016-07-12";1.1059;1.1126;1.1053;1.106;"USD"
"2016-07-11";1.1052;1.1076;1.1017;1.1058;"USD"
"2016-07-08";1.1064;1.1111;1.1004;1.1052;"USD"
"2016-07-07";1.1101;1.1108;1.1053;1.1062;"USD"
"2016-07-06";1.1078;1.1114;1.103;1.11;"USD"
"2016-07-05";1.1157;1.1185;1.1062;1.1076;"USD"
"2016-07-04";1.1139;1.1163;1.1099;1.1156;"USD"
"2016-07-01";1.1106;1.1167;1.1073;1.1139;"USD"
"2016-06-30";1.1125;1.1156;1.1026;1.1107;"USD"
"2016-06-29";1.1065;1.1131;1.105;1.1124;"USD"
"2016-06-28";1.1025;1.1113;1.1012;1.1066;"USD"
"2016-06-27";1.1117;1.1117;1.0974;1.1026;"USD"
"2016-06-24";1.1385;1.1425;1.0914;1.1117;"USD"
"2016-06-23";1.1299;1.1421;1.1297;1.1384;"USD"
"2016-06-22";1.1241;1.1339;1.1238;1.1297;"USD"
"2016-06-21";1.1314;1.1352;1.1241;1.1242;"USD"
"2016-06-20";1.1277;1.1383;1.1277;1.1312;"USD"
"2016-06-17";1.1226;1.1297;1.1222;1.1277;"USD"
"2016-06-16";1.126;1.1297;1.1131;1.1225;"USD"
"2016-06-15";1.1207;1.13;1.1189;1.1259;"USD"
"2016-06-14";1.1293;1.13;1.1189;1.1206;"USD"
"2016-06-13";1.1252;1.1303;1.1233;1.1294;"USD"
"2016-06-10";1.1318;1.1323;1.1245;1.1252;"USD"
"2016-06-09";1.1396;1.1417;1.1305;1.1316;"USD"
"2016-06-08";1.1359;1.1412;1.1355;1.1395;"USD"
"2016-06-07";1.1356;1.1381;1.134;1.1358;"USD"
"2016-06-06";1.1363;1.1393;1.1329;1.1357;"USD"
"2016-06-03";1.1152;1.1373;1.1138;1.1363;"USD"
"2016-06-02";1.1188;1.1219;1.1146;1.1153;"USD"
"2016-06-01";1.1133;1.1196;1.1115;1.1187;"USD"
"2016-05-31";1.114;1.1175;1.1122;1.1132;"USD"
"2016-05-30";1.1115;1.1147;1.1099;1.1139;"USD"
"2016-05-27";1.1196;1.1202;1.111;1.1115;"USD"
"2016-05-26";1.1155;1.1218;1.1151;1.1195;"USD"
"2016-05-25";1.1142;1.1168;1.113;1.1156;"USD"
"2016-05-24";1.1221;1.1226;1.1134;1.1141;"USD"
"2016-05-23";1.1225;1.1243;1.1187;1.122;"USD"
"2016-05-20";1.1203;1.1239;1.1197;1.1225;"USD"
"2016-05-19";1.1219;1.123;1.118;1.1202;"USD"
"2016-05-18";1.1315;1.1321;1.1215;1.1217;"USD"
"2016-05-17";1.1321;1.1348;1.1302;1.1314;"USD"
"2016-05-16";1.1308;1.1346;1.1303;1.1321;"USD"
"2016-05-13";1.1377;1.1381;1.1283;1.1308;"USD"
"2016-05-12";1.1425;1.1432;1.137;1.1378;"USD"
"2016-05-11";1.1373;1.1448;1.1369;1.1426;"USD"
"2016-05-10";1.1383;1.1408;1.136;1.1374;"USD"
"2016-05-09";1.1404;1.1421;1.1377;1.1384;"USD"
"2016-05-06";1.1406;1.148;1.1387;1.1404;"USD"
"2016-05-05";1.1486;1.1496;1.1387;1.1407;"USD"
"2016-05-04";1.1498;1.153;1.1468;1.1487;"USD"
"2016-05-03";1.1536;1.1618;1.1497;1.1497;"USD"
"2016-05-02";1.1449;1.1538;1.1448;1.1535;"USD"
"2016-04-29";1.1354;1.146;1.1346;1.1449;"USD"
"2016-04-28";1.1323;1.1368;1.1297;1.1353;"USD"
"2016-04-27";1.1299;1.1359;1.1275;1.1322;"USD"
"2016-04-26";1.1269;1.134;1.1257;1.1298;"USD"
"2016-04-25";1.1226;1.128;1.1223;1.1268;"USD"
"2016-04-22";1.1287;1.1311;1.1219;1.1226;"USD"
"2016-04-21";1.1297;1.1396;1.1274;1.1288;"USD"
"2016-04-20";1.136;1.1386;1.1292;1.1298;"USD"
"2016-04-19";1.1314;1.1385;1.1303;1.1359;"USD"
"2016-04-18";1.1284;1.1333;1.1275;1.1315;"USD"
"2016-04-15";1.1269;1.1318;1.1246;1.1284;"USD"
"2016-04-14";1.1275;1.1297;1.1234;1.1268;"USD"
"2016-04-13";1.1385;1.1393;1.1269;1.1274;"USD"
"2016-04-12";1.1409;1.1464;1.1346;1.1387;"USD"
"2016-04-11";1.1399;1.1447;1.1374;1.1408;"USD"
"2016-04-08";1.1377;1.1421;1.1349;1.1399;"USD"
"2016-04-07";1.14;1.1456;1.1339;1.1379;"USD"
"2016-04-06";1.1385;1.1432;1.1327;1.1399;"USD"
"2016-04-05";1.1389;1.1405;1.1337;1.1384;"USD"
"2016-04-04";1.1392;1.1418;1.1358;1.1392;"USD"
"2016-04-01";1.138;1.1438;1.1336;1.1392;"USD"
"2016-03-31";1.1338;1.1413;1.1311;1.1381;"USD"
"2016-03-30";1.1291;1.1365;1.1283;1.1339;"USD"
"2016-03-29";1.1197;1.1305;1.117;1.1292;"USD"
"2016-03-28";1.1167;1.122;1.1154;1.1196;"USD"
"2016-03-25";1.1177;1.1181;1.1155;1.1167;"USD"
"2016-03-24";1.1182;1.1188;1.1144;1.1174;"USD"
"2016-03-23";1.1216;1.1225;1.1159;1.1181;"USD"
"2016-03-22";1.1241;1.1262;1.1189;1.1218;"USD"
"2016-03-21";1.1269;1.1286;1.1235;1.1242;"USD"
"2016-03-18";1.1318;1.1339;1.1257;1.1269;"USD"
"2016-03-17";1.1227;1.1343;1.1205;1.132;"USD"
"2016-03-16";1.111;1.124;1.1058;1.1225;"USD"
"2016-03-15";1.1102;1.1126;1.1073;1.1108;"USD"
"2016-03-14";1.1151;1.1168;1.1079;1.1104;"USD"
"2016-03-11";1.1177;1.1212;1.108;1.1151;"USD"
"2016-03-10";1.1001;1.1218;1.0823;1.1181;"USD"
"2016-03-09";1.1012;1.1037;1.0946;1.0998;"USD"
"2016-03-08";1.1014;1.1058;1.0995;1.1013;"USD"
"2016-03-07";1.1005;1.1027;1.094;1.1012;"USD"
"2016-03-04";1.0958;1.1044;1.0865;1.1005;"USD"
"2016-03-03";1.0868;1.0971;1.0854;1.0957;"USD"
"2016-03-02";1.0868;1.0882;1.0825;1.087;"USD"
"2016-03-01";1.0875;1.0895;1.0835;1.0869;"USD"
"2016-02-29";1.0933;1.0963;1.0859;1.0874;"USD"
"2016-02-26";1.1019;1.107;1.0913;1.0933;"USD"
"2016-02-25";1.1014;1.1052;1.0989;1.1018;"USD"
"2016-02-24";1.1021;1.1046;1.0959;1.1015;"USD"
"2016-02-23";1.1031;1.1053;1.099;1.1019;"USD"
"2016-02-22";1.1131;1.1131;1.1003;1.103;"USD"
"2016-02-19";1.111;1.1139;1.1066;1.1131;"USD"
"2016-02-18";1.1128;1.1152;1.1072;1.1108;"USD"
"2016-02-17";1.1145;1.1179;1.1106;1.113;"USD"
"2016-02-16";1.1157;1.1194;1.1125;1.1144;"USD"
"2016-02-15";1.1256;1.1256;1.1127;1.1155;"USD"
"2016-02-12";1.1323;1.1335;1.1215;1.1256;"USD"
"2016-02-11";1.1293;1.1377;1.1275;1.1324;"USD"
"2016-02-10";1.1295;1.1312;1.1161;1.1292;"USD"
"2016-02-09";1.1194;1.1339;1.1163;1.1294;"USD"
"2016-02-08";1.1158;1.1217;1.1086;1.1193;"USD"
"2016-02-05";1.1207;1.1243;1.111;1.1158;"USD"
"2016-02-04";1.1105;1.124;1.107;1.1211;"USD"
"2016-02-03";1.092;1.1145;1.0903;1.1103;"USD"
"2016-02-02";1.0889;1.0941;1.0885;1.0919;"USD"
"2016-02-01";1.0833;1.0915;1.0833;1.0888;"USD"
"2016-01-29";1.0941;1.095;1.0811;1.0833;"USD"
"2016-01-28";1.0894;1.0967;1.087;1.0939;"USD"
"2016-01-27";1.0869;1.0917;1.0851;1.0895;"USD"
"2016-01-26";1.0851;1.0876;1.0819;1.0871;"USD"
"2016-01-25";1.0798;1.0858;1.0795;1.085;"USD"
"2016-01-22";1.0876;1.0877;1.079;1.0798;"USD"
"2016-01-21";1.089;1.0922;1.0779;1.0875;"USD"
"2016-01-20";1.0908;1.0978;1.0877;1.0892;"USD"
"2016-01-19";1.0895;1.094;1.0859;1.091;"USD"
"2016-01-18";1.0917;1.0921;1.087;1.0894;"USD"
"2016-01-15";1.0864;1.0985;1.0855;1.0917;"USD"
"2016-01-14";1.0878;1.0943;1.0835;1.0866;"USD"
"2016-01-13";1.086;1.0889;1.0805;1.0877;"USD"
"2016-01-12";1.0859;1.0902;1.082;1.0859;"USD"
"2016-01-11";1.0925;1.0946;1.0849;1.086;"USD"
"2016-01-08";1.0932;1.0936;1.0803;1.0925;"USD"
"2016-01-07";1.0781;1.0941;1.0773;1.0933;"USD"
"2016-01-06";1.0748;1.0799;1.0719;1.078;"USD"
"2016-01-05";1.0823;1.0839;1.0711;1.0749;"USD"
"2016-01-04";1.086;1.0946;1.0782;1.0832;"USD"
"2016-01-01";1.0863;1.0873;1.0853;1.086;"USD"
"2015-12-31";1.0934;1.0939;1.0854;1.086;"USD"
"2015-12-30";1.0925;1.0944;1.0902;1.0933;"USD"
"2015-12-29";1.097;1.0993;1.09;1.092;"USD"
"2015-12-28";1.0978;1.0994;1.0956;1.0969;"USD"
"2015-12-25";1.0963;1.1025;1.0913;1.0978;"USD"
"2015-12-24";1.0914;1.0972;1.0903;1.0964;"USD"
"2015-12-23";1.0955;1.0959;1.0871;1.0913;"USD"
"2015-12-22";1.0917;1.0984;1.0903;1.0958;"USD"
"2015-12-21";1.0868;1.094;1.085;1.0916;"USD"
"2015-12-18";1.0821;1.0876;1.0804;1.0868;"USD"
"2015-12-17";1.0912;1.0916;1.0802;1.0826;"USD"
"2015-12-16";1.0933;1.1011;1.089;1.0913;"USD"
"2015-12-15";1.0994;1.106;1.0905;1.0932;"USD"
"2015-12-14";1.0991;1.1049;1.0945;1.0993;"USD"
"2015-12-11";1.094;1.1032;1.0928;1.0991;"USD"
"2015-12-10";1.1026;1.1026;1.0925;1.0942;"USD"
"2015-12-09";1.0894;1.1042;1.0879;1.1025;"USD"
"2015-12-08";1.0837;1.0903;1.0831;1.0893;"USD"
"2015-12-07";1.0884;1.0884;1.0796;1.0837;"USD"
"2015-12-04";1.0941;1.0956;1.0838;1.0884;"USD"
"2015-12-03";1.0615;1.0981;1.0525;1.094;"USD"
"2015-12-02";1.0633;1.0641;1.0554;1.0615;"USD"
"2015-12-01";1.0566;1.0638;1.0563;1.0634;"USD"
"2015-11-30";1.0594;1.0595;1.0558;1.0564;"USD"
"2015-11-27";1.0612;1.0639;1.0569;1.0594;"USD"
"2015-11-26";1.0624;1.0629;1.0599;1.0611;"USD"
"2015-11-25";1.0646;1.069;1.0567;1.0626;"USD"
"2015-11-24";1.0637;1.0675;1.062;1.0643;"USD"
"2015-11-23";1.0647;1.066;1.0594;1.0636;"USD"
"2015-11-20";1.0736;1.074;1.064;1.0647;"USD"
"2015-11-19";1.066;1.0764;1.0655;1.0735;"USD"
"2015-11-18";1.0644;1.0693;1.0617;1.0659;"USD"
"2015-11-17";1.0687;1.0696;1.0631;1.0643;"USD"
"2015-11-16";1.0774;1.0774;1.0675;1.0686;"USD"
"2015-11-13";1.0814;1.0817;1.0715;1.0774;"USD"
"2015-11-12";1.0739;1.083;1.0693;1.0815;"USD"
"2015-11-11";1.0723;1.0775;1.0707;1.0743;"USD"
"2015-11-10";1.0752;1.0765;1.0675;1.0724;"USD"
"2015-11-09";1.0741;1.0791;1.0728;1.0753;"USD"
"2015-11-06";1.0885;1.0896;1.0708;1.0741;"USD"
"2015-11-05";1.0868;1.0898;1.0835;1.0883;"USD"
"2015-11-04";1.0963;1.097;1.0843;1.0866;"USD"
"2015-11-03";1.1017;1.1032;1.0937;1.0964;"USD"
"2015-11-02";1.1006;1.1054;1.1001;1.1016;"USD"
"2015-10-30";1.0978;1.1073;1.0965;1.1006;"USD"
"2015-10-29";1.0925;1.0985;1.0902;1.0978;"USD"
"2015-10-28";1.1051;1.1096;1.0897;1.0924;"USD"
"2015-10-27";1.1058;1.1079;1.1031;1.1049;"USD"
"2015-10-26";1.1018;1.107;1.1004;1.1058;"USD"
"2015-10-23";1.1108;1.1141;1.0996;1.1018;"USD"
"2015-10-22";1.1341;1.1353;1.11;1.111;"USD"
"2015-10-21";1.1345;1.1379;1.1335;1.134;"USD"
"2015-10-20";1.1328;1.1387;1.1324;1.1347;"USD"
"2015-10-19";1.1349;1.1381;1.1306;1.1326;"USD"
"2015-10-16";1.1385;1.1401;1.1336;1.1349;"USD"
"2015-10-15";1.1475;1.1497;1.1363;1.1383;"USD"
"2015-10-14";1.1381;1.1491;1.1378;1.1474;"USD"
"2015-10-13";1.1361;1.1412;1.1344;1.138;"USD"
"2015-10-12";1.1359;1.1399;1.1358;1.136;"USD"
"2015-10-09";1.1277;1.1388;1.1267;1.1359;"USD"
"2015-10-08";1.1239;1.1327;1.1236;1.1278;"USD"
"2015-10-07";1.1272;1.1283;1.1213;1.1238;"USD"
"2015-10-06";1.1189;1.128;1.1173;1.1273;"USD"
"2015-10-05";1.1214;1.1291;1.1175;1.1188;"USD"
"2015-10-02";1.1196;1.132;1.1151;1.1214;"USD"
"2015-10-01";1.1177;1.1209;1.1136;1.1197;"USD"
"2015-09-30";1.1249;1.1262;1.1158;1.1178;"USD"
"2015-09-29";1.1243;1.1281;1.1189;1.1248;"USD"
"2015-09-28";1.1199;1.1249;1.1147;1.1244;"USD"
"2015-09-25";1.1232;1.1234;1.1118;1.1199;"USD"
"2015-09-24";1.1187;1.1297;1.1164;1.1233;"USD"
"2015-09-23";1.1123;1.1214;1.1104;1.1186;"USD"
"2015-09-22";1.1188;1.1208;1.1114;1.1128;"USD"
"2015-09-21";1.1302;1.133;1.1181;1.1191;"USD"
"2015-09-18";1.1436;1.1461;1.1271;1.1302;"USD"
"2015-09-17";1.1293;1.1442;1.1285;1.1437;"USD"
"2015-09-16";1.1271;1.1321;1.1215;1.1292;"USD"
"2015-09-15";1.1317;1.133;1.126;1.1269;"USD"
"2015-09-14";1.1338;1.1374;1.1284;1.1318;"USD"
"2015-09-11";1.128;1.135;1.1255;1.1338;"USD"
"2015-09-10";1.1206;1.1297;1.1174;1.128;"USD"
"2015-09-09";1.1202;1.1213;1.1133;1.1207;"USD"
"2015-09-08";1.1171;1.1231;1.1154;1.1203;"USD"
"2015-09-07";1.1153;1.1179;1.1123;1.1172;"USD"
"2015-09-04";1.1124;1.1191;1.1091;1.1153;"USD"
